FACILITY_ID,FACILITY_NAME,ADDRESS,CITYTOWN,STATE,ZIP_CODE,COUNTY_PARISH,TELEPHONE_NUMBER,HOSPITAL_TYPE,HOSPITAL_OWNERSHIP,EMERGENCY_SERVICES,BIRTHING_FRIENDLY_HOSPITAL,LATITUDE,LONGITUDE
290056,ORTHOPEDIC SPECIALTY HOSPITAL OF NEVADA,8656 WEST PATRICK LANE,LAS VEGAS,NV,89148,CLARK,(702) 777-7100,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,TRUE,36.07899,-115.28105
290061,NORTHERN NEVADA SIERRA MEDICAL CENTER,6500 LONGLEY LANE,RENO,NV,89511,WASHOE,(775) 799-7320,Acute Care Hospitals,Proprietary,TRUE,TRUE,,
294003,BHC WEST HILLS HOSPITAL,1240 E NINTH ST,RENO,NV,89512,WASHOE,(775) 323-0478,Psychiatric,Proprietary,FALSE,FALSE,39.53787,-119.7974
54083,KEDREN COMMUNITY MENTAL HEALTH CENTER,4211 SOUTH AVALON BLVD,LOS ANGELES,CA,90011,LOS ANGELES,(323) 233-0425,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,34.0073,-118.26621
53310,SHRINERS HOSPITALS FOR CHILDREN,3160 GENEVA STREET,LOS ANGELES,CA,90020,LOS ANGELES,(213) 388-3151,Childrens,Voluntary non-profit - Private,FALSE,FALSE,34.0672,-118.28639
50742,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,90036,LOS ANGELES,(310) 657-5900,Acute Care Hospitals,Proprietary,FALSE,FALSE,34.05729,-118.36053
50502,SAINT VINCENT MEDICAL CENTER,2131 W 3RD ST,LOS ANGELES,CA,90057,LOS ANGELES,(213) 484-7111,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,FALSE,34.06387,-118.27361
50849,COMMUNITY HOSPITAL LONG BEACH,1720 TERMINO AVENUE,LONG BEACH,CA,90804,LOS ANGELES,(562) 741-3331,Acute Care Hospitals,Proprietary,TRUE,FALSE,33.78849,-118.14524
50205,GLENDORA COMMUNITY HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,91740,LOS ANGELES,(626) 335-0231,Acute Care Hospitals,Proprietary,TRUE,FALSE,34.12749,-117.86514
50096,WEST COVINA MEDICAL CENTER,725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,(626) 338-8481,Acute Care Hospitals,Proprietary,FALSE,FALSE,34.07137,-117.9449
54114,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,3851 ROSECRANS ST,SAN DIEGO,CA,92110,SAN DIEGO,(619) 692-8211,Psychiatric,Government - Local,TRUE,FALSE,32.75368,-117.20207
50757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,(619) 229-3172,Acute Care Hospitals,Proprietary,TRUE,FALSE,32.77659,-117.05706
50423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,(760) 922-4115,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,33.61286,-114.59512
54093,LOMA LINDA UNIVERSITY BEHAVIORAL MED CTR,1710 BARTON ROAD,REDLANDS,CA,92373,SAN BERNARDINO,(909) 558-9200,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,34.04944,-117.21408
50548,FAIRVIEW DEVELOPMENTAL CENTER,2501 HARBOR BOULEVARD,COSTA MESA,CA,92626,ORANGE,(714) 957-5000,Acute Care Hospitals,Government - Local,FALSE,FALSE,33.66344,-117.9228
54135,NEWPORT BAY HOSPITAL,1501 E 16TH ST,NEWPORT BEACH,CA,92663,ORANGE,(949) 650-9750,Psychiatric,Proprietary,FALSE,FALSE,33.62229,-117.90754
50616,ST JOHNS PLEASANT VALLEY HOSPITAL,2309 ANTONIO AVE,CAMARILLO,CA,93010,VENTURA,(805) 389-5800,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,34.24368,-119.01945
50397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210,FRESNO,(559) 935-6400,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,FALSE,36.15247,-120.34068
50724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,Acute Care Hospitals,Proprietary,TRUE,FALSE,35.38483,-119.04
50568,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,MADERA,(559) 675-5555,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,36.94381,-120.04466
50856,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,MADERA,(559) 706-8226,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,36.94381,-120.04466
50189,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,93930,MONTEREY,(831) 385-6000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,36.20581,-121.13286
50547,SONOMA DEVELOPMENTAL CENTER,15000 ARNOLD DRIVE   /  P O BOX 1493,ELDRIDGE,CA,95431,SONOMA,(707) 938-6000,Acute Care Hospitals,Government - State,FALSE,FALSE,38.34718,-122.5187
50225,ADVENTIST HEALTH FEATHER RIVER,5974 PENTZ ROAD,PARADISE,CA,95969,BUTTE,(530) 877-9361,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,FALSE,39.75686,-121.5713
120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HONOLULU,(808) 621-8411,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,21.4989,-158.02591
380033,SACRED HEART UNIVERSITY DISTRICT,1255 HILYARD STREET,EUGENE,OR,97401,LANE,(541) 686-7300,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,44.04602,-123.08171
380040,ST CHARLES REDMOND,1253 NW CANAL BLVD,REDMOND,OR,97756,DESCHUTES,(541) 548-8131,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,44.28797,-121.16986
500001,UW MEDICINE/NORTHWEST HOSPITAL,1550 NORTH 115TH STREET,SEATTLE,WA,98133,KING,(206) 368-1700,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,FALSE,47.71417,-122.3369
504011,CASCADE BEHAVIORAL HOSPITAL,12844 MILITARY ROAD SOUTH,TUKWILA,WA,98168,KING,(206) 244-0180,Psychiatric,Proprietary,FALSE,FALSE,47.4877,-122.29598
50014F,NH OAK HARBOR,3475 NORTH SARATOGA STREET,OAK HARBOR,WA,98277,ISLAND,(360) 257-9500,Acute Care - Department of Defense,Department of Defense,FALSE,FALSE,48.33646,-122.68121
50006F,NH BREMERTON,1 BOONE ROAD,BREMERTON,WA,98312,KITSAP,(360) 475-4232,Acute Care - Department of Defense,Department of Defense,FALSE,FALSE,47.595,-122.69156
500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,820 NORTH CHELAN AVENUE,WENATCHEE,WA,98801,CHELAN,(509) 663-8711,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,TRUE,47.43353,-120.32309
